frame,track_id,mu_CV,mu_CA,dominant,nu_CV_norm,nu_CA_norm,L_CV,L_CA,ax,ay,P_trace
48,4,0.002,0.998,CA,109.2448,109.231,-7591.415343386813,-7584.907872908357,2.25171,0.03589,3.4014
49,1,0.6188,0.3812,CV,3.059,3.0709,-8.847926526519458,-8.857866694212463,-0.25748,0.05981,230.8823
49,6,0.2458,0.7542,CA,85.2268,84.5641,-47.83163549267067,-46.35923747799853,24.17043,17.59071,897.6649
49,7,0.5708,0.4292,CV,3.8232,4.0106,-42.89461112556623,-43.04745627022188,-1.6217,-2.77956,59.3873
49,4,0.0,1.0,CA,93.4134,93.368,-5625.812875222765,-5611.897288422526,6.75331,0.14454,3.1063
50,1,0.6187,0.3813,CV,4.0566,4.0608,-8.431864604827332,-8.440960997288194,0.02336,0.01056,232.7652
50,7,0.6161,0.3839,CV,5.2553,5.3665,-39.57746199482727,-39.64605073736959,-0.86077,-1.48094,45.1185
50,4,0.0,1.0,CA,73.0186,72.8835,-3619.2070100393107,-3593.321185578853,14.13129,0.39367,3.1404
51,1,0.6188,0.3812,CV,0.8837,0.8876,-8.27097754532027,-8.280286602041317,0.04969,-0.03775,232.4376
51,7,0.6016,0.3984,CV,4.3489,4.2847,-42.54064055302232,-42.481685302417,-1.03288,-1.19998,35.6507
51,4,0.0,1.0,CA,65.0283,64.7455,-2724.901696656806,-2684.9978370263443,25.03252,0.70049,3.3929
52,1,0.6183,0.3817,CV,6.1148,6.1076,-8.401499970510466,-8.408669256468222,-0.02978,0.03973,236.8431
52,7,0.6147,0.3853,CV,2.5094,2.5091,-31.064011971817166,-31.081308808102907,-0.20785,-0.5822,29.4208
52,4,0.0,1.0,CA,53.445,52.9442,-1754.2178378430897,-1706.4093317404368,37.78316,1.19906,3.9194
52,-6,0.7,0.3,CV,1.35,1.35,-6.361900019418442,-6.361900019418442,0.0,0.0,38.4361
52,-7,0.7,0.3,CV,69.1054,69.1054,-32.76579493039753,-32.76579493039753,0.0,0.0,209.8504
53,1,0.6184,0.3816,CV,1.9849,1.9812,-8.284221655515768,-8.292830367925161,-0.10792,-0.0622,238.4096
53,7,0.6183,0.3817,CV,1.7725,1.7538,-34.48348415230932,-34.49701656938735,-0.38467,-0.49665,24.7776
53,8,0.6483,0.3517,CV,1.377,1.377,-5.6203478869932315,-5.634677479124915,0.13363,0.0,52.3303
53,9,0.6343,0.3657,CV,59.1233,59.1233,-54.551863103565,-54.50524539578724,-12.0777,-1.42362,287.6658
54,1,0.6185,0.3815,CV,2.4289,2.4285,-8.26807013482068,-8.276679367938415,-0.20589,-0.07722,238.6857
54,7,0.6074,0.3926,CV,3.8466,3.8103,-34.93517690000642,-34.89730177112153,-0.5056,-0.2975,22.0859
54,8,0.6402,0.3598,CV,2.8614,2.8473,-6.021881965263337,-6.079263846280666,-1.01789,-0.58451,76.4738
54,9,0.5206,0.4794,CV,68.5478,68.1766,-92.10752877468575,-91.69211521590259,-32.52473,-0.29311,475.5602
55,1,0.6182,0.3818,CV,4.9697,4.959,-8.438476132418941,-8.445960889291204,-0.36496,0.06391,242.3058
55,7,0.6124,0.3876,CV,1.5967,1.5549,-24.849075162189344,-24.848289475667304,-0.40005,-0.14167,19.7425
55,9,0.3286,0.6714,CA,78.4709,76.877,-103.1169871032465,-102.0703605733118,-61.12562,-2.54707,831.7738
56,1,0.618,0.382,CV,4.6769,4.6537,-8.463715301579201,-8.470727323719533,-0.39768,0.03392,247.4742
56,7,0.6092,0.3908,CV,2.8349,2.7952,-16.25844849181684,-16.236728243008727,-0.40472,-0.12529,18.2792
56,9,0.1886,0.8114,CA,93.892,90.8684,-94.24231906282239,-92.72327834054752,-119.55259,-8.18521,1357.7083
56,4,0.5,0.5,CA,720.6381,719.3613,-11845.060359485267,-8747.22760505306,1886.76387,62.66429,17.1084
57,1,0.6185,0.3815,CV,5.4109,5.4298,-8.629194108248921,-8.63828991035218,-0.21557,-0.20203,246.6378
57,7,0.6144,0.3856,CV,2.4725,2.4683,-22.389306998876634,-22.394220004726904,-0.27356,0.10907,16.9212
57,9,0.1678,0.8322,CA,94.6882,91.2563,-99.48741971363025,-98.02229795880751,-200.0444,-23.59329,1854.1521
58,1,0.6183,0.3817,CV,5.8186,5.8094,-8.456442195035255,-8.464112735009932,-0.2609,-0.25157,244.2896
58,7,0.6138,0.3862,CV,3.9183,3.9149,-20.345535248748963,-20.34038841459298,-0.05182,0.34369,15.8514
